pretty_formula,material_id,band_gap
Hf2N2O,mp-780274,1.9789999999999992
K3Ni(NO2)5,mp-1223825,1.9658
Be(FeO2)2,mp-770953,1.8642
ZnBiWO5,mp-1044359,1.5606
Ba2InAgS4,mp-1197611,1.7053999999999996
Na4CO4,mp-552623,1.9617
MgV2Bi2(PbO5)2,mp-2215813,1.6981000000000002
Y4Cu2O7,mp-755210,1.5678999999999998
In14Ga3Pt2O8F15,mp-40373,1.9925
Ga2Fe2Bi2O9,mp-649039,1.741
Li4Fe3TeO8,mp-759294,1.753
Li3Fe4(BO3)4,mp-764459,1.6637
RhSe2Cl7,mp-613545,1.8899
K2AlInBr6,mp-1112191,1.7719
Ca4SeN4,mp-1246129,1.6934
SrLiNdCoO4,mp-1235083,1.6195999999999997
CaTe,mp-1519,1.5535
RbNbN2,mp-1029493,1.8916
Na5MgBiO5,mp-2218244,1.7321999999999995
Tb3CuSiS7,mp-560501,1.7330000000000003
DyWO4,mp-755673,1.9468
Cs3NpH8O9,mp-1201856,1.6332
LuCuPbS3,mp-1222325,1.5582000000000005
VF3,mp-559931,1.6025
BaCaMnWO6,mp-1516715,1.8852
VZnAsO5,mp-1355262,1.7277
KMg14GaO16,mp-1035614,1.8608
CrBiO3,mp-559851,1.5411
SrMg2N2,mp-10550,1.6917
BaH(NO2)2,mp-1214576,1.6583
Rb2Li14Pb3O14,mp-504810,1.9342
Mo2H2O7,mp-673401,1.5720999999999998
CsNaMo(HO2)2,mp-1213441,1.6053
VPO5,mp-770892,1.6351
Fe(NF2)3,mp-1095055,1.5727999999999998
Dy10Ti6O27,mp-676314,1.8638
MgFe2Si2BiO9,mp-2232393,1.8031
Ho2Mg(SbO3)4,mp-2230915,1.7027
InHO2,mp-1105641,1.6522000000000006
Li2MnBr4,mp-28250,1.7801
Li2Mn(CoO3)2,mp-1177992,1.6124
Ba2Ti4Cr2O13,mp-1228511,1.8433
Li4NbCr(WO6)2,mp-755680,1.8451
Rb2PdCl4,mp-1025201,1.7485
SrLiH3,mp-24419,1.8195
H4C7O,mp-30184,1.986
ScTlP2S7,mp-1095287,1.9704999999999997
Sc5(SiN3)3,mp-1246340,1.5504999999999995
Mg4Ni5(TeO6)3,mp-1046508,1.854
Li4V2Si(PO6)2,mp-770503,1.8829
Sr2Ti6N2O11,mp-1101353,1.8178
K2DyNb5O15,mp-1212064,1.8612
Lu2MgS4,mp-1232133,1.9883
CaCr2P2O9,mp-1040889,1.9363000000000008
K6CdO4,mp-17161,1.5819
MoPNO7,mp-818716,1.8611
CdGeO3,mp-2951,1.5369000000000002
Cs2AgAsCl6,mp-1113543,1.5886000000000002
Li7V4P9O32,mp-27087,1.9918
MgV2(CoO4)2,mp-2219881,1.9941
Li2SnN2,mp-1029385,1.6967
TeS2(NCl)2,mp-556430,1.9841
Y2Zn3N4,mp-1246637,1.6805
H4N2O3,mp-1181417,1.5921999999999998
BaFeBP2O9,mp-1193185,1.7888
La9In(SiS7)3,mp-1224434,1.9284
KB6S4(Cl3O4)2,mp-1200783,1.7539000000000002
FePO4,mp-561445,1.7056
Mg2V3O8,mp-1662145,1.747
Li2PdF6,mp-13985,1.6748999999999998
Cs4CO4,mp-562815,1.6621
Ca2MoWO6,mp-1047241,1.9254000000000009
Nd2SiTeO4,mp-17959,1.7878000000000007
Rb4CO4,mp-551176,1.6454999999999995
La4Ti3O12,mp-770474,1.873
Ca3Fe2(SeO3)6,mp-560990,1.9936
CdSiN2,mp-1245562,1.7916999999999996
Fe2Co3H4(Se3O10)2,mp-1212758,1.746
RbLi2(H2N)3,mp-1179724,1.7775
RbGeBr3,mp-28558,1.9851
Ba2SmWO6,mp-1517191,1.7704000000000004
CdSO4,mp-1103054,1.5751000000000002
MgV2Pb3O8,mp-2225008,1.5170999999999997
C3Br2O,mp-1214273,1.5707
P3BrCl14,mp-29033,1.5683
LiV2O5,mp-777667,1.6282
Ba6LiNb2Ir(ClO6)2,mp-1235093,1.5034
MgCd2(WO4)2,mp-2220104,1.7157999999999998
Lu2MgS4,mp-14304,1.9819
Li2VF6,mp-1177797,1.7323
Mg30CrSnO32,mp-1095708,1.9386
NaMg30MnO32,mp-1038043,1.6848
Li2Cr2P2O7F2,mp-758993,1.7499000000000002
LiLa4MnO8,mp-770950,1.7081999999999988
BaFe2P2O7F2,mp-561063,1.6729
SnH3S4N4Cl5O,mp-722501,1.8407
Na8Nb2Zn2Si5SO24,mp-2716172,1.6982
Ca2LaGa(FeO4)2,mp-1227683,1.7441000000000004
InFeCoO4,mp-1224078,1.7942000000000005
TiFe(PO4)2,mp-775018,1.783
LiVSiO4,mp-753702,1.7422
Rb4U3(AsO8)2,mp-1195470,1.9192
Co3B7IO13,mp-1202361,1.938
LaNb3(PO4)6,mp-2713998,1.8965
Er2MgTl2(WO4)4,mp-1233095,1.9812
WS2,mp-9813,1.6021
Sr6Mg(Te4O11)2,mp-1233699,1.5841999999999992
Na2Ta4Al4Si5S7O48,mp-2716133,1.8533
Na2Hf2O5,mp-865500,1.9603
Rb3NaRe2O9,mp-1209462,1.7859
Na4Y3NbSi3(SO8)3,mp-2713691,1.9442000000000004
CaBiWO5,mp-1044419,1.7759
CaTi3P2(SO6)4,mp-2712828,1.9436
NaFe5O8,mp-1101666,1.6739000000000002
BaTa2Bi2O9,mp-23611,1.9158
SrUO4,mp-634900,1.9218
Cd(FeO2)2,mp-21333,1.8272
CuH2CS2N,mp-1192713,1.7084
Ba5Nd8Mn4O21,mp-19460,1.8889
Er2MgSe4,mp-1232076,1.5491
FeH12C5NCl2O5,mp-1203520,1.7834000000000003
Mn2SiO4,mp-18928,1.9885
Na2V3P2O13,mp-558049,1.7762
Mn4OF6,mp-754215,1.7613
Hg3(SCl)2,mp-1198863,1.7932
K3IrCl6,mp-541141,1.9930000000000003
Na5LiMn2O8,mp-554028,1.7783999999999998
Nb2PbO6,mp-1221063,1.9286
LiP7,mp-27687,1.6526999999999998
Li2FeO2F,mp-850404,1.9422
TmMoBrO4,mp-1194343,1.9246000000000003
Cs3Y7Se12,mp-1226222,1.5161
BaCdS2,mp-8885,1.7377999999999998
Nb2O5,mp-556048,1.5321
Cr3(OF)2,mp-753311,1.5592
NaLaTiSi(SO6)2,mp-2712642,1.5088
LiCoP2O7,mp-584942,1.7867
V2OF5,mp-760930,1.8117
TlHg(AsS2)3,mp-6096,1.6232000000000002
ThTlCuSe3,mp-1102015,1.7357000000000005
SrMg6CdO8,mp-1033462,1.5248000000000004
Na5Mg3TiP3(SO8)3,mp-2714840,1.6471
Na8ZnSi4Ge3(PO12)2,mp-2715549,1.9717
VP6(WO8)3,mp-760032,1.6373
Tl2CS3,mp-2679737,1.9241
Fe(TeO3)2,mp-818655,1.851
MgFe(GeO3)2,mp-1043530,1.5062000000000002
LiY5(MoO6)2,mp-1236658,1.6508999999999996
Na3ZnGe3P5SO24,mp-2715903,1.9574
Ba2TbMgBiO6,mp-2217805,1.8091000000000004
BaLaMnSbO6,mp-1227869,1.5111
TiMnO3,mp-19376,1.7771999999999997
La3NbSiS5O24,mp-2713042,1.8384000000000005
LiTiV3O10,mp-756940,1.5159
K2Ag4Pd3(NO2)12,mp-553936,1.5334
Sr4MgCr2(SO3)2,mp-1048620,1.8934000000000009
Lu2Se3,mp-673650,1.7495999999999996
BaFe2(SeO3)4,mp-561035,1.8294
Mg30FeSnO32,mp-1036955,1.6793000000000005
Rb2Nd2Mg(WO4)4,mp-1234468,1.9235
TaCrO4,mp-752403,1.5556000000000003
TiFe2O5,mp-753157,1.6744
Na4CO4,mp-645295,1.7647
Ba2Ti6N2O11,mp-755881,1.8464
Na2P2PdO7,mp-8989,1.6031000000000002
Cr2O5F2,mp-758873,1.8054
La3CuSiS7,mp-504650,1.7827000000000002
Rb5FeO4,mp-768853,1.818
Ba4PtO6,mp-8727,1.8104
NaNb13O33,mp-1203846,1.9038
Co3C10O9,mp-647768,1.5321000000000002
Na3V3O8,mp-1305038,1.8293
MoP4O13,mp-26402,1.5402
Na10Sc4Ti4Si7S5O48,mp-2715832,1.7016999999999998
BaDy2MnO5,mp-541007,1.6967
Na2Sb4O11,mp-774074,1.8046
Li3Nb(FeO2)4,mp-1177575,1.9741
CsPr2Ti2NbO10,mp-1228959,1.5705
CoH8(ClO2)2,mp-746691,1.9607
Li7VO5F,mp-759648,1.5437
H6PbCI3N,mp-995203,1.7574999999999998
PWC5Br3O5,mp-683598,1.7514
Sc3NbO7,mp-676300,1.9881999999999995
WO2F,mp-765195,1.6444
MgV2Ni(TeO5)2,mp-2233019,1.6995
NaAlB14,mp-34763,1.5847999999999995
Ag2Se,mp-1183005,1.7115
Mg14MnNiO16,mp-1036268,1.8901000000000003
Ca3Ge3(RhO6)2,mp-1214274,1.5931000000000002
Ba3Na2Ti3Nb2O15,mp-40873,1.5631
Th4Ta18O53,mp-758289,1.9096999999999995
Ba(HO)2,mp-673283,1.8803
K4P2PdS8,mp-863747,1.7116
CaFe(GeO3)2,mp-1043513,1.6032000000000002
Hg2ClO,mp-23395,1.5862
SrMg2FeH8,mp-643004,1.7242999999999995
LiVPO5,mp-753248,1.9684
MgFe3(PO4)3,mp-2230171,1.6515
Hf3Ni(OF)6,mp-1213549,1.6403
LiFe4(BO3)4,mp-764620,1.6916000000000002
LiVOF3,mp-764845,1.5865
MgZnO2,mp-1221905,1.7207
CsV(NO4)2,mp-1200557,1.7603
ZnS,mp-581405,1.8885
LiV2OF5,mp-776440,1.6154000000000002
ZrS4(N2Cl3)2,mp-559350,1.5324
H13RuC5SN2(ClO)3,mp-1204771,1.8271
ZnFeH4O2F5,mp-763244,1.7907
Rb2V3O8,mp-1179789,1.9907
KLaNbFeO6,mp-1522180,1.7117999999999998
LiFe2(BO3)2,mp-761244,1.7136
VAg(HO2)2,mp-24576,1.8228
Y2MgS4,mp-1001024,1.7768000000000002
Si2H2O3,mp-627141,1.8384000000000005
MgV4(NiO6)2,mp-1233433,1.9213
Zr2N2O,mp-776315,1.6814999999999998
KSrPrSeO6,mp-1517350,1.9789000000000003
Li2MnAl2O6,mp-770689,1.7195999999999998
Ga2PbSe4,mp-1104141,1.7254999999999998
Tl2CuF3,mp-675275,1.7879
K2H4PtC6S6(N3O)2,mp-696056,1.5465
SiC,mp-11713,1.9535
PbS,mp-726184,1.7193999999999998
Er2MgV2O8,mp-2218423,1.5489000000000002
Rb2Pd(NO3)4,mp-555122,1.7806000000000002
Rb2LiNd2(WO4)4,mp-1235457,1.9256
Fe6P4H17O27,mp-1182626,1.7833
RbSmGeSe4,mp-714665,1.7464
Na2Mg(CoO2)2,mp-2217480,1.5398999999999998
SmAgS2,mp-1205094,1.9792
MgP2WO7,mp-1042068,1.6321999999999992
LaZrNO2,mp-1222900,1.7294
Be3Cr2(SiO4)3,mp-1047903,1.8222
Li8MnO6,mp-755817,1.5049
NO2,mp-1180500,1.5102
LaCuSeO,mp-552488,1.5380999999999991
H15PdRuN9O11,mp-1203988,1.9013
Ba16Re6O37,mp-1197806,1.5112
Ca(AuF6)2,mp-28153,1.5298999999999998
NClO,mp-505727,1.98
DyCuPbS3,mp-1225327,1.5979
LiVF5,mp-766954,1.8983
MgMn(SbO3)2,mp-2217167,1.7717999999999998
Cs2KMnF6,mp-560861,1.7435
LiVSiO4,mp-756653,1.9342
Li3Al(FeO3)2,mp-770750,1.9011
Bi3C3N7,mp-1246589,1.9464
Li2ZrN2,mp-3216,1.5618999999999996
P2Pd3S8,mp-3006,1.5779
Li2Fe2SnO6,mp-756636,1.6914000000000002
NbFe3Ni2(PO4)6,mp-776159,1.8176
BiW2(Br4O)2,mp-1192987,1.8201
Li3AuO3,mp-7471,1.8711
AsPb2S3I,mp-1214805,1.8295000000000003
KSnAsS5,mp-554119,1.7082
Cd(HO)2,mp-625565,1.7893
Rb3BP2,mp-9720,1.5859
AuN5O14,mp-560745,1.7689
AgH2CS2N,mp-1192660,1.9599
VZnP2O7,mp-1367959,1.7736999999999998
Nd2MgS4,mp-1232070,1.9332000000000005
NaNb3(TeO4)4,mp-559336,1.8017
BaH2,mp-1182102,1.6461
VPO5,mp-698583,1.6462999999999997
Na5Ca2Sn2P5SO24,mp-2715083,1.6221
Hg2Mo2O7,mp-30136,1.9279
CoP3H16N4O11,mp-1238928,1.8228
NaNbO3,mp-1105765,1.865
LiCr2O3,mp-1272833,1.6572000000000005
Ba3MgCr2O8,mp-2228457,1.5036
RbSbSe2,mp-1189259,1.5375
Mg30VSnO32,mp-1036763,1.8617
Ba2Mn2Si2O9,mp-558695,1.9934
Na5Fe2P2(CO7)2,mp-1176648,1.5341999999999998
MgCd2(WO4)2,mp-2219635,1.7024000000000004
LiV3OF11,mp-752815,1.5192
Y3CuSiSe7,mp-568638,1.5105
MgNiF5,mp-1327604,1.9597
CaLa2FeO6,mp-1410863,1.7183000000000002
Li3V5(PO4)6,mp-1177556,1.9493000000000005
TiO2,mp-1380335,1.7183
Na2GeN2,mp-1029851,1.5018999999999996
Li4Co3Sn(PO4)4,mp-757004,1.529
KSrNdSeO6,mp-1517988,1.9635
Li2TiS2O,mp-769287,1.9835000000000005
Ni3(AsO4)2,mp-504969,1.8668
Si2H2O3,mp-626977,1.9921
Na3LaNbSi2PO12,mp-2715495,1.9824
Ce3Nd2O9,mp-676077,1.8987
Ti2In3FeO10,mp-1217450,1.5595
La2Ti3(AgO5)2,mp-6000,1.9408000000000003
Tb5Mg(MoO6)2,mp-2229989,1.9126
NaTi8(Bi3O10)3,mp-1221823,1.8506
Ba(PrS2)2,mp-36223,1.9354
Na6Sc5Nb3Si6(SO8)6,mp-2714681,1.5333
VSO5,mp-19277,1.6506999999999998
Ca(ClO)2,mp-1214234,1.7727000000000002
Li2NbFe3O8,mp-775011,1.8009
LaSeF,mp-7738,1.7260999999999995
Ag2NClO3,mp-557303,1.7100000000000002
Li2Mo(PO4)2,mp-26348,1.5154
CoH9C3N7O2,mp-1200667,1.7343
K5Na3Ta6Nb2O24,mp-1099860,1.7456
Na10La4Ti4Si7S5O48,mp-2715966,1.5344999999999998
Cs2NiH12(SO7)2,mp-728689,1.5554
H6C(N3O)2,mp-1212539,1.987
NaLiCdS2,mp-1220967,1.6168999999999998
KInS2,mp-505412,1.9107
Mg21FeSi12(HO16)3,mp-743959,1.6845999999999997
BaNd2Ti3O10,mp-6622,1.9244
Bi12PbO20,mp-667342,1.6917999999999995
H6PbCBr3N,mp-995232,1.9688
BiF5,mp-27743,1.8138
K2Nd2Mg(SO4)4,mp-1233514,1.5616
VF3,mp-759097,1.6507
TaTl2AgS4,mp-558241,1.9437
LiCr3P3(HO6)2,mp-778901,1.5828999999999995
Pr2MgV2O8,mp-2219431,1.7500000000000004
Zn3(AsO4)2,mp-15483,1.8965
YScS3,mp-7792,1.7758000000000005
Li3V2CrO6,mp-757208,1.5825000000000005
Ba2PdF6,mp-29794,1.5301
Li3Nb3TeO12,mp-756755,1.9083
Rb2Pr2Mg(WO4)4,mp-1233890,1.9467
SrSnO3,mp-2879,1.7365
Sr2MnNbO6,mp-1218746,1.5101000000000004
KVPCO7,mp-755407,1.58
K2Cr4O13,mp-542693,1.9718
Na7Mg2Ti2SiP5O24,mp-2715593,1.9953000000000003
SbTe7SXeCl(OF4)9,mp-560359,1.5847000000000002
Li7BiO6,mp-754060,1.8489
Sr2MgZnMoO6,mp-2240644,1.7010999999999998
LiVFe(P2O7)2,mp-1235295,1.6635
MgPdF6,mp-7921,1.8285
V2SO8,mp-768637,1.8925
Ge6Bi3N11,mp-1245416,1.617
Ca(YS2)2,mp-18642,1.5361000000000002
K2Pd(NO3)4,mp-1197132,1.8303
Li2AlNiO4,mp-770357,1.5252
CsTiMnOF5,mp-684782,1.6313000000000002
AgI,mp-684580,1.704
SbTe(IF2)3,mp-554942,1.8235
KVH2SO7,mp-728123,1.5867
SbS2NCl8,mp-554625,1.8083
BiPbIO2,mp-1227389,1.7164
Li16V3Ga13O32,mp-774850,1.5151
TaCu3Se3S,mp-1217996,1.6491000000000002
SrPbS2,mp-1218019,1.7689
Y2MgCr2O8,mp-2219226,1.5707
Lu(CuS)3,mp-1222528,1.5454000000000008
Ba4LiGa5Se12,mp-1197353,1.7354
Te(HO)6,mp-625950,1.5729
CrPO4,mp-849773,1.8028
Na6Ta4Zn4Si5S7O48,mp-2716067,1.6323
MgFe4(OF)4,mp-2218403,1.5107
Y2S3,mp-541289,1.5992000000000002
Tb2S3,mp-673644,1.8721
CsInCl3,mp-1112961,1.7756999999999998
W2NCl9,mp-583581,1.6899
NaNbO3,mp-559354,1.7302
Rb2Sn4S9,mp-1220891,1.6863
Ca(BiO2)2,mp-1046875,1.7876
Na21Mg10Nb2P15(SO24)3,mp-2715978,1.9761
Sr2ZrTiO6,mp-1205663,1.8689
Zn5SeS4,mp-1215580,1.7642000000000002
Ru2C7S10N10(Cl4O3)2,mp-735424,1.5099
SiC,mp-570804,1.8432999999999995
VCrO4,mp-752903,1.6277
Mg(FeO2)4,mp-2219269,1.5096000000000005
Na10Mg2Ti6Si7S5O48,mp-2715928,1.6664
Rb2ScAuBr6,mp-1111714,1.7436
Li6CrNiP2(CO7)2,mp-757267,1.8454999999999997
LiMnF4,mp-776106,1.5033
CaV2Zn2(SiO5)2,mp-1234637,1.9263
SbCN2OF3,mp-1198449,1.6383
MnH8(N2Cl)2,mp-696616,1.9063
Ba4Co(ReO6)2,mp-1106249,1.536
Ba9(AuO6)2,mp-28788,1.8827
AsH12C4I3,mp-707477,1.7632
AsSe6IF6,mp-23569,1.577
Mg30VCdO32,mp-1036735,1.7467000000000006
MgTi(GeO3)2,mp-1042831,1.832
Li3Sn2(PO4)3,mp-757899,1.9352
MgV2(OF3)2,mp-2217337,1.8653
InBi2S4Cl,mp-559521,1.593
Nb3(OF)5,mp-1220649,1.5611000000000002
BaAlSi5N7O2,mp-706268,1.5107
H8PtO6,mp-625154,1.6174000000000002
Sm2MoO6,mp-17591,1.9718
Fe3OF5,mp-755341,1.6254
TiO2,mp-572822,1.6966
Li2Ti3MnO8,mp-1177884,1.6670000000000005
CsAuCl4,mp-1095499,1.8897
Sm2MgV2O8,mp-2218939,1.7258000000000004
MgSc4(FeO3)4,mp-1233878,1.7381000000000002
ZnSn2P2O9,mp-1040851,1.5387999999999995
Cd4Ge(SeS)3,mp-1226966,1.5844
Li2V3O8,mp-770899,1.7372
V4(OF3)3,mp-755229,1.7218
Sr3Sc2Cu2S2O5,mp-15900,1.6032000000000002
LiMnH8(SO6)2,mp-1176694,1.6219
LiAlCrO3,mp-770544,1.9811
SbXeO2F7,mp-557823,1.8315
LaZnCrWO6,mp-1049246,1.8891
Sr3LaMn2(WO6)2,mp-1218657,1.865
V3CoO8,mp-861528,1.8486
CaPSe3,mp-11007,1.9014
Na10NbAl7Si6(SO8)6,mp-2713455,1.9484
Li6AsS5I,mp-1211176,1.5997999999999997
Na7Ca2Nb2Si3(PO8)3,mp-2714740,1.8758
MgV2(OF3)2,mp-2217881,1.8404
SrCePrCoO6,mp-1523044,1.8113
Rb2PtCl6,mp-23350,1.9459
Zn(SbO2)4,mp-1046270,1.8582
Sr2FeSbO6,mp-1207219,1.6652000000000005
LiCrBO3,mp-768711,1.8016
Zr2N2O,mp-775863,1.6522999999999994
PrSO,mp-33690,1.6238
MoO3,mp-562561,1.6843
Si9C4NO18,mp-727207,1.8774
Dy2MgSe4,mp-1232063,1.9213
SrCaGdBiO6,mp-1520732,1.5225
Na3CuO2,mp-778612,1.5675
SrUO4,mp-36329,1.9794999999999996
MnBr2,mp-569843,1.5294
CrOF4,mp-760228,1.9940999999999995
Rb3AlI6,mp-1114162,1.9042
Li4MoP2O9,mp-504158,1.6212000000000002
Li3VSiO5,mp-861563,1.6445999999999996
Tm2PbSe4,mp-1192734,1.8312000000000004
SnH16C4(Br3N)2,mp-570137,1.7128
Rb5TiSb7O22,mp-1219676,1.6305
BaSrSmBiO6,mp-1518078,1.8037
K4Ta2S11,mp-4361,1.6605
CoSb(PO4)2,mp-1983740,1.6389000000000005
Ca3Ti(FeO4)2,mp-1227734,1.9589
Sr2CrSbO6,mp-1084823,1.7026999999999997
NaTi2Ga2P3(SO8)3,mp-2716436,1.8705
CsCu2Cl3,mp-23065,1.8299
KV3Cd4O12,mp-560167,1.9913
Na3CoO3,mp-755811,1.8316
K3CuP2S7,mp-558415,1.9684
ZnGe2WO6,mp-1043302,1.8992
S4N5Cl,mp-606912,1.8899
MgFe2(NiO2)4,mp-2232412,1.8202000000000005
NaNbO3,mp-1189194,1.6606999999999998
CsLu7Se11,mp-1203743,1.5104999999999995
BaLiCeSbO6,mp-1516690,1.9094
La4(GeS4)3,mp-650031,1.9356
V3Cd5P6O25,mp-558711,1.9370000000000005
Mg(ScS2)2,mp-14307,1.5651000000000002
MgTl6(SbS4)2,mp-2229229,1.9118
Li5Fe8(BO3)8,mp-761253,1.5546000000000002
Tl3SbS4,mp-8378,1.5515999999999996
KYMg14O16,mp-1035990,1.849
Na3MnO4,mp-1210504,1.8301
CaPrZrFeO6,mp-1521801,1.9476000000000004
Sr4IBrN2,mp-1218563,1.808
FeOF,mp-758560,1.6772
Rb2Te,mp-441,1.8766
CsSnS3,mp-561710,1.6557000000000002
Ho3Se3N,mp-607806,1.5205000000000002
Cs2PdCl4,mp-30314,1.852
KCuC2,mp-5256,1.9346
LiFeCSO7,mp-770901,1.8918
PbCN2,mp-19727,1.7030999999999996
CrBi8O15,mp-705013,1.6697000000000002
Na2Li2NiP6(H4O5)6,mp-1204808,1.9243
Ba2DyGaSe5,mp-1105698,1.6672
TiTl2(TeO4)3,mp-1216797,1.6058
SIO3F,mp-23598,1.9298
AlCr(WO4)2,mp-1041713,1.8845
BiSeCl,mp-610491,1.8404000000000005
LiP4WO12,mp-757995,1.5023
Na2MgV2Cd2O8,mp-2232293,1.582
CrPO4,mp-26918,1.803
CsS,mp-29266,1.7260000000000002
NaGd3Ti2(SbO7)2,mp-40451,1.8053
KRb2MnF6,mp-1205717,1.7047
AgAsF6,mp-37153,1.6806
Ca2P4PdO8,mp-1214415,1.7339
CeCdO3,mp-1213812,1.5446999999999995
LaAuO3,mp-28853,1.7977
AlWN3,mp-1246403,1.5971
Na3Li3Rh2F12,mp-1210682,1.9933
LiYS2,mp-15788,1.9203999999999997
NaTa3ZnSi3(SO8)3,mp-2714020,1.6935
LiVAsO5,mp-17387,1.6489000000000005
Ta2WO8,mp-772657,1.7921
V6Zn3(FeO6)4,mp-542803,1.9476
Na4Ge2Se5,mp-28355,1.6797
CsNaMg30O31,mp-1039864,1.7947000000000006
CrPO4,mp-18906,1.5961
FeH4Cl5O,mp-1213458,1.8829
CoH8(ClO2)2,mp-1238424,1.9103
IO3,mp-23315,1.9182
LiHo2Cu(SiO3)4,mp-1235332,1.6564000000000003
AsH25(ClO)10,mp-1229273,1.5321
CaMnAs2O7,mp-1042777,1.5539999999999998
Sb2Te3WC4(OF3)4,mp-1198791,1.9537
MoS2,mp-1023924,1.6606
RbAgTeS3,mp-1209320,1.8309
VCo2P2H3NO9,mp-1208085,1.5049
Li3MnCoO5,mp-1174079,1.6652
Sr2La2MgTi3O12,mp-694982,1.8857
V2OF5,mp-1574300,1.8488
LaH12S2NO12,mp-707989,1.6808
Na2NiH8(SO6)2,mp-1180853,1.9403
LiCoGeO4,mp-763507,1.5655
NaH2N,mp-23850,1.9459
Na8Mg2Nb2Si5SO24,mp-2715716,1.6978
Cs2Hg3S4,mp-1105419,1.7324999999999997
Na2Cr4O13,mp-780184,1.9072
Tm2MgSe4,mp-1232081,1.5780999999999996
Na14Zn2Si9Sn6(SO16)3,mp-2714918,1.6989999999999998
LiMn(CO3)2,mp-1649939,1.8426
Na4Ca3TiP2(SO6)4,mp-2713380,1.6695000000000002
MgCo2(PO4)2,mp-2218463,1.7312000000000003
Na2Pd(S4O13)2,mp-1195013,1.5456
KCrF3,mp-556365,1.9672000000000005
Na2YGe(PO4)3,mp-2713285,1.5848
Dy(SN)3,mp-1225681,1.6134
RbPS3,mp-556953,1.8376
Fe4H14O13,mp-626851,1.8444
Ba2Tm2Zn8O13,mp-1228595,1.6683
La3U(ClO2)3,mp-554303,1.5771999999999995
Sr2Ti6N2O11,mp-776509,1.7702
RbAsSe2,mp-28562,1.6284999999999998
Na14Zn4Si7Sn4S5O48,mp-2715625,1.7753
W(ClO)2,mp-2278932,1.5525
CeHfO4,mp-850866,1.5679999999999996
ScPS4,mp-6999,1.942
HgH16(Br3N2)2,mp-604304,1.9892
Li2FeBO4,mp-779250,1.9074
TaCu3S4,mp-10748,1.9231000000000005
Al2Si2O7,mp-731939,1.603
Mg3N2,mp-1559,1.5099999999999998
Mg30MnVO32,mp-1038167,1.9997000000000007
SmCrO3,mp-19257,1.7362000000000002
NdHSe,mp-1207192,1.6838000000000006
ReCl3O2,mp-607436,1.8621
Na12Nb2Zn4Si6(SO12)3,mp-2714365,1.8343
ClO,mp-1213922,1.6924
Be(FeO2)2,mp-770566,1.8397
VSeO4,mp-28619,1.8197
Ba3Si3N5ClO,mp-677613,1.835
K2Th(PSe3)3,mp-568203,1.5188
CaMn2O4,mp-1003548,1.6466
GaN,mp-830,1.5701000000000005
Y5(GeN3)3,mp-1245368,1.9331
MgV2Zn2(SiO5)2,mp-2215900,1.6339
NaLi2IrF6,mp-1111346,1.8335
TlBS3,mp-28809,1.8034000000000003
Y9Ga5S21,mp-1216508,1.7704999999999995
CsAu(IO3)4,mp-1200560,1.9345
Cs4U5O17,mp-4393,1.5343
BaPd(IO3)4,mp-1106270,1.9058
Cr2HgO7,mp-559125,1.9827
FeO,mp-1181437,1.8861
Cs3As7,mp-573631,1.5702999999999998
MoO3,mp-1245044,1.6384
PbF3,mp-20652,1.9078
Na10Mg3Ge5(PO4)12,mp-2713199,1.9979
Mg3(GaN2)2,mp-1246041,1.5431
Sr2LiReN4,mp-10556,1.8099
PbWO4,mp-558734,1.71
SbSCl9,mp-557809,1.7743
Nd2Si2PbSe8,mp-1220616,1.819
BaZrTiPbO6,mp-1227484,1.5482
Na4Ca2In2SiS5O24,mp-2713130,1.8368
CaCo6(OF5)2,mp-1234680,1.7614
RbMnN2,mp-1029835,1.5382000000000002
CaSn(GeO3)2,mp-1042953,1.6305999999999998
AgI,mp-567809,1.5986
K2Nb4Fe2O13,mp-17508,1.814
Sr2V3O9,mp-860962,1.7102
CaC2S2(OF)2,mp-1227460,1.6242
Cs(BI)6,mp-640353,1.6875999999999998
CeZr7O16,mp-752503,1.9389
Mg(FeO2)2,mp-34569,1.5760999999999994
Li6V3P8O29,mp-1176913,1.5317999999999998
Zr2N2O,mp-775843,1.6504000000000003
AlSBr3N,mp-558847,1.8744
Na6Ca2Nb4Si6(SO12)3,mp-2712758,1.9368
TiFeO3,mp-19417,1.8341
Dy9Al5Se21,mp-1226050,1.5427000000000004
La6UO12,mp-19992,1.9728000000000003
Rb2PbO2,mp-504598,1.8864000000000003
Te(HO2)2,mp-625526,1.7198000000000002
Mg3Co2(Si2O7)2,mp-1254259,1.5325999999999995
La2MgMoO6,mp-2217111,1.9261
MoP2O7,mp-505406,1.6787999999999998
Hg3Se3O10,mp-542115,1.8689
MnBiAsO5,mp-554839,1.9432
Na6Zr2Zn2Si3(SO8)3,mp-2716274,1.8993
CdS,mp-1021511,1.5192
Fe3H9S2O15,mp-1224975,1.9553
BiSCl,mp-23318,1.9636000000000005
Os6C19SO19,mp-662802,1.7147
MnInBr3,mp-28912,1.6242
Na2O,mp-2352,1.8736
NaNbO3,mp-4748,1.8238
Na2ErCuCl6,mp-1111508,1.6989999999999998
CuSi2N3,mp-1247244,1.7323999999999984
DyTlS2,mp-31166,1.5281999999999996
Pr4As2S9,mp-1201868,1.834
Tl6Si2O7,mp-1216932,1.5302
Ca4TiN4,mp-568469,1.5392
