pretty_formula,material_id,band_gap
OsC3I2O3,mp-616196,1.7956
K2GdAuCl6,mp-1112068,1.5861999999999998
H13RuC6SN4O8F9,mp-1203926,1.9685
Ag3SbS3,mp-555269,1.5142000000000002
AlAg(PSe3)2,mp-1228964,1.6205999999999996
KAuSe,mp-9881,1.816
La4Ag2Se7,mp-675223,1.5201000000000002
Tl5Ag3(PS3)4,mp-1195546,1.6724
CsAuS,mp-1077383,1.8832
CoHRu3(CO)13,mp-734828,1.6203
K2Au(IO3)5,mp-1195201,1.9927
Na2H4PtC4Br2(N2O)2,mp-706285,1.7953
Ru3C10I2O9,mp-707821,1.9706
LiAg2(NO2)3,mp-1222677,1.7706
Si2AuN3,mp-1246525,1.7297999999999991
AuBr,mp-505366,1.6885
LiLa4AuO8,mp-560605,1.6583000000000006
Ca2V3Co2AgO12,mp-726140,1.6195000000000004
Ir(SeBr3)3,mp-1192469,1.6213
Ag4P2S7,mp-27482,1.6556000000000002
Li3Ag2F5,mp-759449,1.5188
MgAu2(SO4)4,mp-1194889,1.7625000000000002
K2Ag3Sb3S7,mp-1223709,1.8382
Er2Pt2O7,mp-756440,1.5404999999999998
K2PdC4(SN)4,mp-650023,1.585
LuAu2F9,mp-14802,1.9441
P2H24PdC12(BrN3)2,mp-708969,1.5577
RuS3Cl8,mp-29568,1.8602
Ho2MgAg2(WO4)4,mp-1233593,1.9614000000000005
TlAgAs2PbS5,mp-677611,1.5879999999999996
RhSCl5,mp-1179727,1.5419
Ca(AuO2)2,mp-2898,1.6618000000000004
K2AgAu,mp-1097515,1.9995000000000005
PtPbF6,mp-20458,1.9711
La3AgSnS7,mp-542888,1.9523
NaAg(NO2)2,mp-554048,1.8723
NbAg2(PS4)2,mp-554336,1.6183
KAg2SbS3,mp-1192667,1.6882999999999997
Sr2H4Pd,mp-1179173,1.8442
CsAg2AsS3,mp-866615,1.6273000000000002
Cs2Ti(AgS2)2,mp-10488,1.6053000000000002
Nd2ZnPtO6,mp-1209914,1.7003
Rb2InAgF6,mp-1110608,1.8555
GdNb5Ag2O15,mp-1212605,1.9167
TeAuCl7,mp-28330,1.5508000000000002
Rb2Ag2Sn(PSe3)3,mp-1199727,1.5971
K5Au(IO)2,mp-558332,1.882
BaY2PdO5,mp-9656,1.7879999999999998
AuSeCl7,mp-28372,1.7274
Ag4Mo2Se3O16,mp-558550,1.6559
Na2PtO3,mp-560860,1.5488
GaAg(PSe3)2,mp-654129,1.5033
Ag2PS3,mp-558469,1.7759000000000005
Rb2TlRhF6,mp-1113861,1.9393
H4Pd(NO4)2,mp-1204994,1.5519
Rb2Hg2PdCl8,mp-568252,1.8952
AsAuO4,mp-1095378,1.8671
Ba2H6Ru,mp-697038,1.8699
Rb3Ag9(SbS3)4,mp-1219697,1.6418000000000004
AuCl,mp-1120780,1.9497
RbAuS,mp-9010,1.9946
Na2ScAgF6,mp-1111316,1.7862
H6RuN3Cl3O,mp-553901,1.7486000000000002
AgSbS2,mp-627601,1.6033000000000002
Ag3H13SeN4O5,mp-695941,1.9349
Zn3InAgS5,mp-1215730,1.9247
K6Al11Si13Ag5O48,mp-1248154,1.7038
PtS4N3Cl,mp-557029,1.5035999999999998
SrAu2(SO4)4,mp-1197529,1.6783
OsO3F2,mp-28845,1.913
KAg3As2S5,mp-561304,1.6896999999999998
