pretty_formula,material_id,band_gap
Fe2PCO7,mp-1213220,1.8151
ThCN,mp-30521,1.5224000000000002
CsReF8,mp-29842,1.7181000000000002
Li(BH)4,mp-1211283,1.7113
Na2NbZn(PO4)3,mp-2713710,1.9984
K10Ge18WO4,mp-1197968,1.7100000000000002
CS5N5O3F,mp-558959,1.8838000000000001
PBr5,mp-22874,1.6183
C3IN,mp-1079290,1.9388
MgFe4(OF)4,mp-2228208,1.6190000000000002
Si2AgN3,mp-1247312,1.8527999999999993
K2CS3O,mp-1193648,1.7940999999999998
GaBiO3,mp-558285,1.8794000000000004
FeP3O11,mp-1181396,1.5453
MnB2H17N3,mp-1195307,1.9165
Li3BiS3,mp-753444,1.9787000000000001
AgIO3,mp-1202188,1.8068999999999997
LiZn(HCl)3,mp-1211644,1.6197
Li2CuAg,mp-1096285,1.8348999999999998
ZnH8C2I2(N2O)2,mp-697957,1.8638
SrC2,mp-2630,1.6917000000000002
Na2SO4,mp-1173871,1.6482
Li2MnBr4,mp-1222679,1.6389999999999998
ZnP2,mp-11025,1.5787
Nb2Zn2SnO8,mp-1042811,1.9143
MgFe3(OF)3,mp-2217159,1.8725
Na7Ca3GeP5SO24,mp-2715880,1.7351999999999999
MgMnZn2WO6,mp-2217882,1.5204999999999997
Li3Fe3(PO4)4,mp-758557,1.9448000000000003
Na6Zn3Si2Ge(SO6)4,mp-2712616,1.9695
K4MgMo2(SO3)2,mp-2232272,1.5108
B4C,mp-696746,1.5149
Cs3P11(H3N)3,mp-1204998,1.9621000000000002
Na30Ca8Nb16Si27(SO16)9,mp-2714311,1.5502
MgFe4(OF)4,mp-2218721,1.9102
Na9Ca4Nb2(PO4)9,mp-2715247,1.9662
Na3MnO4,mp-1210340,1.8460999999999999
Na2LiRhF6,mp-1114234,1.8437999999999999
NaMn3F10,mp-541104,1.5530000000000002
Rb2NaMnF6,mp-558050,1.6786
Na5InO4,mp-14493,1.7202000000000002
Ge3N4,mp-13852,1.9025999999999996
Li5Cu(PO4)2,mp-780392,1.8461999999999996
AlCuO2,mp-3748,1.7978000000000005
Mg30FeSiO32,mp-1037606,1.851399999999999
KMg30BO31,mp-1040297,1.6184999999999992
LiFe2(BO3)2,mp-764505,1.6654000000000002
NbSe2SN2ClF6,mp-560589,1.9763
Nb2O5,mp-1201852,1.9717
LiMoP2O7,mp-18987,1.5360999999999998
WSCl4,mp-27475,1.9545
CaFeBP2(HO5)2,mp-1199046,1.592
TaP4(S2Cl)5,mp-1208658,1.7349
Fe2Os(CO)12,mp-683792,1.6895
KMnF3,mp-1180746,1.7405
SiC,mp-570690,1.6644000000000005
Cs2NaMn(CN)6,mp-20915,1.9383
Rb2FeO4,mp-1101471,1.7002
AlPO4,mp-1183022,1.9258
Nb2Si3Ge2(SO8)3,mp-2713904,1.5074
TaNb(Cu3S4)2,mp-1217925,1.7338
MoS2,mp-1025874,1.5093
CaSnO2,mp-1045925,1.6932999999999998
LiFe2(BO3)2,mp-764547,1.6316
H6N4O9,mp-1181373,1.6800000000000002
TaZn2MoO6,mp-1377229,1.7404999999999995
SiC,mp-568619,1.7509999999999994
Rb2CuCl3,mp-640053,1.9854000000000003
Fe2OF3,mp-777541,1.6320000000000001
Sn2OF5,mp-29590,1.9107999999999998
Na5Nb2Zn2SiP5O24,mp-2715870,1.7860999999999998
Al3Bi5Cl12,mp-646102,1.8215999999999999
Zn3Mo2O7,mp-1374543,1.6887000000000003
MgMnO2,mp-1080243,1.9842000000000004
Na10Mg2Si7Sn6S5O48,mp-2716017,1.6924999999999994
SrCaNb4O12,mp-1519971,1.6939999999999997
TlHO,mp-626690,1.5129
BiRu2(CO)6,mp-652854,1.78
Na3Ca2BiO6,mp-658695,1.6483
ZnSeO4,mp-769321,1.7134999999999998
Na3BN2,mp-28630,1.6485000000000003
W3O8,mp-1042978,1.6341
K3CuO2,mp-28273,1.5215999999999998
NaIn2Ge2P3(SO8)3,mp-2716302,1.5694999999999997
KZnCl3O2,mp-732165,1.8266999999999998
Sr3BCNCl2,mp-616577,1.8787999999999996
WSCl4,mp-979414,1.965
Al(ICl2)3,mp-672352,1.7106
NaNbO3,mp-1199593,1.6316000000000002
C15S4,mp-28709,1.5194999999999999
KCNO,mp-1223461,1.9770999999999999
FeAg(SeO3)2,mp-704626,1.6046
KFe3H6(SO7)2,mp-1192851,1.8639000000000001
Na4Mg3GeP2(SO6)4,mp-2713173,1.7453
Ca(IO2)2,mp-725059,1.5878999999999999
IF7,mp-1184928,1.8027000000000002
Na2MgW4O13,mp-2230112,1.8534000000000002
AuCl,mp-32780,1.9094
K2MoO8,mp-559525,1.7135
Na2InGe(PO4)3,mp-2713554,1.9345
MnP(HO)7,mp-735547,1.9563
Cs2NaMoCl6,mp-1111434,1.6371
Al2PbSe4,mp-675374,1.9961000000000002
MgCO6,mp-1198523,1.9396
W3O8,mp-1042656,1.8159
ThNb4O12,mp-862893,1.9434
Ge(PbS2)2,mp-531296,1.9788000000000001
Mg30MnSiO32,mp-1038035,1.9764999999999997
Zn4B6SeO12,mp-14921,1.8571
Na6ZnSe4,mp-1024047,1.7462
Na10Zn2Si7Sn6S5O48,mp-2714061,1.5981999999999998
ZnSeO5,mp-1178632,1.7682
H17RuN6Cl3O2,mp-1182775,1.5332
Ca2HN,mp-24119,1.6356000000000002
Sr2MgZn2Sn2(PO4)4,mp-1234671,1.7645000000000004
RbH2N,mp-697144,1.9074
LiCu(PO3)2,mp-25975,1.8046000000000002
H12RuSN4(ClO)2,mp-773113,1.9291
AlRhO3,mp-1178547,1.7659000000000002
H4I3N,mp-28281,1.8563999999999998
AlGaP2,mp-1228888,1.6344000000000003
MgFe2Mo2(ClO4)2,mp-2226849,1.561
Na7Fe4(PO4)6,mp-554409,1.6128000000000002
K2ReF6,mp-7824,1.6997
Rb2PdN2(ClO2)2,mp-554602,1.5977000000000001
NaCaFe2(SiO3)4,mp-1565615,1.6048999999999998
Ag2MoO4,mp-19318,1.8730999999999998
K3H3Pd,mp-707337,1.7674
Na6CaSi2Ge3(PO6)4,mp-2715244,1.8101
Mg30AlCO32,mp-1038189,1.8304
Na2Nb5Al3(PO4)12,mp-2713754,1.8831
Mg7GeN6,mp-1246128,1.5064000000000002
LiMg30BO31,mp-1040077,1.8835999999999995
Ag2Mo3SeO12,mp-556429,1.5519
SnI4,mp-571436,1.5183
H12Pd(N5O4)2,mp-557991,1.8437999999999999
GaCuCl4,mp-29362,1.8173
CsGeBiS4,mp-553970,1.7889
Na2Ta4In4Si5S7O48,mp-2716212,1.8501
Na3CaSn(PO4)3,mp-2715243,1.9934999999999998
Na3CaAl3Si3CO15,mp-1253229,1.8002
LiFe2(BO3)2,mp-764573,1.6712
Li7IN2,mp-675941,1.7593
MgZn(FeO2)4,mp-1221978,1.7325000000000004
MnO2,mp-1272141,1.9395000000000002
Na12Ca10Ta2Si3(S5O24)3,mp-2713517,1.6891
Cs3K5Mo8(P2O11)4,mp-1227037,1.9145999999999999
AlBiO3,mp-23080,1.5859999999999994
Pm2MgSe4,mp-1232208,1.6063999999999998
SiO2,mp-555411,1.6065
NaFeBO3,mp-1101655,1.9134000000000002
Mn2Zn3(Si2O7)2,mp-1258846,1.7039
FeHO2,mp-626495,1.9086
CaZnO2,mp-1227007,1.5973000000000002
NbFeO4,mp-37509,1.8479999999999994
LiMnB2O5,mp-771303,1.7142
Sr(AuO2)2,mp-9298,1.5463
Ca(FeO2)2,mp-1041171,1.6264999999999996
ZnBiWO5,mp-1044359,1.5606
Na4CO4,mp-552623,1.9617
Ga2Fe2Bi2O9,mp-649039,1.741
Li3Fe4(BO3)4,mp-764459,1.6637
RhSe2Cl7,mp-613545,1.8899
K2AlInBr6,mp-1112191,1.7719
Ca4SeN4,mp-1246129,1.6934
RbNbN2,mp-1029493,1.8916
Na5MgBiO5,mp-2218244,1.7321999999999997
Cs3NpH8O9,mp-1201856,1.6332
KMg14GaO16,mp-1035614,1.8608000000000002
SrMg2N2,mp-10550,1.6917
Rb2Li14Pb3O14,mp-504810,1.9342000000000001
Mo2H2O7,mp-673401,1.5720999999999998
CsNaMo(HO2)2,mp-1213441,1.6053
Fe(NF2)3,mp-1095055,1.5727999999999998
MgFe2Si2BiO9,mp-2232393,1.8030999999999997
InHO2,mp-1105641,1.6522000000000006
Li2MnBr4,mp-28250,1.7801
Rb2PdCl4,mp-1025201,1.7485
SrLiH3,mp-24419,1.8195000000000001
H4C7O,mp-30184,1.986
MoPNO7,mp-818716,1.8611
Li2SnN2,mp-1029385,1.6966999999999999
H4N2O3,mp-1181417,1.5921999999999998
KB6S4(Cl3O4)2,mp-1200783,1.7539000000000002
FePO4,mp-561445,1.7056
Li2PdF6,mp-13985,1.6748999999999998
Cs4CO4,mp-562815,1.6621
Ca2MoWO6,mp-1047241,1.9254000000000007
Rb4CO4,mp-551176,1.6454999999999997
Ca3Fe2(SeO3)6,mp-560990,1.9936
RbLi2(H2N)3,mp-1179724,1.7775
RbGeBr3,mp-28558,1.9851
C3Br2O,mp-1214273,1.5707
P3BrCl14,mp-29033,1.5683
NaMg30MnO32,mp-1038043,1.6848
SnH3S4N4Cl5O,mp-722501,1.8407
Na8Nb2Zn2Si5SO24,mp-2716172,1.6982
WS2,mp-9813,1.6021
Na2Ta4Al4Si5S7O48,mp-2716133,1.8533
Rb3NaRe2O9,mp-1209462,1.7859
CaBiWO5,mp-1044419,1.7759
NaFe5O8,mp-1101666,1.6739000000000002
CuH2CS2N,mp-1192713,1.7084000000000001
FeH12C5NCl2O5,mp-1203520,1.7834000000000003
Mn2SiO4,mp-18928,1.9884999999999997
Mn4OF6,mp-754215,1.7613
K3IrCl6,mp-541141,1.9930000000000003
Na5LiMn2O8,mp-554028,1.7783999999999998
Nb2PbO6,mp-1221063,1.9286
LiP7,mp-27687,1.6526999999999998
Li2FeO2F,mp-850404,1.9422
Nb2O5,mp-556048,1.5321
ThTlCuSe3,mp-1102015,1.7357000000000005
Na8ZnSi4Ge3(PO12)2,mp-2715549,1.9716999999999998
Tl2CS3,mp-2679737,1.9240999999999997
MgFe(GeO3)2,mp-1043530,1.5062000000000002
Na3ZnGe3P5SO24,mp-2715903,1.9574
K2Ag4Pd3(NO2)12,mp-553936,1.5334
Mg30FeSnO32,mp-1036955,1.6793000000000005
Na4CO4,mp-645295,1.7647
Na2P2PdO7,mp-8989,1.6031000000000002
Rb5FeO4,mp-768853,1.818
NaNb13O33,mp-1203846,1.9038
MoP4O13,mp-26402,1.5402
Li3Nb(FeO2)4,mp-1177575,1.9741
H6PbCI3N,mp-995203,1.7574999999999998
PWC5Br3O5,mp-683598,1.7514
WO2F,mp-765195,1.6444
NaAlB14,mp-34763,1.5847999999999995
Ag2Se,mp-1183005,1.7115
Ca3Ge3(RhO6)2,mp-1214274,1.5931000000000002
Th4Ta18O53,mp-758289,1.9096999999999995
K4P2PdS8,mp-863747,1.7116
CaFe(GeO3)2,mp-1043513,1.6032000000000002
SrMg2FeH8,mp-643004,1.7242999999999997
MgFe3(PO4)3,mp-2230171,1.6515
LiFe4(BO3)4,mp-764620,1.6916000000000002
MgZnO2,mp-1221905,1.7207
ZnS,mp-581405,1.8885
H13RuC5SN2(ClO)3,mp-1204771,1.8271
ZnFeH4O2F5,mp-763244,1.7907
LiFe2(BO3)2,mp-761244,1.7136
Si2H2O3,mp-627141,1.8384000000000005
Li2MnAl2O6,mp-770689,1.7195999999999998
Ga2PbSe4,mp-1104141,1.7254999999999998
Tl2CuF3,mp-675275,1.7879
SiC,mp-11713,1.9535
PbS,mp-726184,1.7193999999999998
Rb2Pd(NO3)4,mp-555122,1.7806000000000002
Fe6P4H17O27,mp-1182626,1.7833
MgP2WO7,mp-1042068,1.6321999999999992
Li8MnO6,mp-755817,1.5049000000000001
NO2,mp-1180500,1.5102
H15PdRuN9O11,mp-1203988,1.9013
Ca(AuF6)2,mp-28153,1.5298999999999998
NClO,mp-505727,1.9800000000000002
Cs2KMnF6,mp-560861,1.7435
Li3Al(FeO3)2,mp-770750,1.9011
Bi3C3N7,mp-1246589,1.9464000000000001
P2Pd3S8,mp-3006,1.5779
Li2Fe2SnO6,mp-756636,1.6914000000000002
BiW2(Br4O)2,mp-1192987,1.8201
Li3AuO3,mp-7471,1.8710999999999998
Rb3BP2,mp-9720,1.5859
AuN5O14,mp-560745,1.7689
AgH2CS2N,mp-1192660,1.9599
Na5Ca2Sn2P5SO24,mp-2715083,1.6221
NaNbO3,mp-1105765,1.865
Na5Fe2P2(CO7)2,mp-1176648,1.5341999999999998
Na2GeN2,mp-1029851,1.5018999999999996
Si2H2O3,mp-626977,1.9921000000000002
Ca(ClO)2,mp-1214234,1.7727000000000002
Li2NbFe3O8,mp-775011,1.8009
Ag2NClO3,mp-557303,1.7100000000000002
Li2Mo(PO4)2,mp-26348,1.5154
K5Na3Ta6Nb2O24,mp-1099860,1.7456
H6C(N3O)2,mp-1212539,1.987
KInS2,mp-505412,1.9107
Mg21FeSi12(HO16)3,mp-743959,1.6845999999999997
Bi12PbO20,mp-667342,1.6917999999999997
H6PbCBr3N,mp-995232,1.9688
BiF5,mp-27743,1.8137999999999999
TaTl2AgS4,mp-558241,1.9436999999999998
SrSnO3,mp-2879,1.7365
Sr2MnNbO6,mp-1218746,1.5101000000000004
Li7BiO6,mp-754060,1.8489
Sr2MgZnMoO6,mp-2240644,1.7010999999999998
MgPdF6,mp-7921,1.8285
Ge6Bi3N11,mp-1245416,1.617
K2Pd(NO3)4,mp-1197132,1.8303
AgI,mp-684580,1.704
BiPbIO2,mp-1227389,1.7164000000000001
TaCu3Se3S,mp-1217996,1.6491000000000002
SrPbS2,mp-1218019,1.7689
Na6Ta4Zn4Si5S7O48,mp-2716067,1.6322999999999999
MgFe4(OF)4,mp-2218403,1.5107
CsInCl3,mp-1112961,1.7756999999999998
W2NCl9,mp-583581,1.6899
NaNbO3,mp-559354,1.7302
Rb2Sn4S9,mp-1220891,1.6863000000000001
Ca(BiO2)2,mp-1046875,1.7875999999999999
Na21Mg10Nb2P15(SO24)3,mp-2715978,1.9761
Zn5SeS4,mp-1215580,1.7642000000000002
Ru2C7S10N10(Cl4O3)2,mp-735424,1.5099
SiC,mp-570804,1.8432999999999993
Mg(FeO2)4,mp-2219269,1.5096000000000003
LiMnF4,mp-776106,1.5033
MnH8(N2Cl)2,mp-696616,1.9062999999999999
Li3Sn2(PO4)3,mp-757899,1.9351999999999996
InBi2S4Cl,mp-559521,1.593
Nb3(OF)5,mp-1220649,1.5611000000000002
Fe3OF5,mp-755341,1.6254
CsAuCl4,mp-1095499,1.8897
ZnSn2P2O9,mp-1040851,1.5387999999999997
LiMnH8(SO6)2,mp-1176694,1.6219000000000001
CaPSe3,mp-11007,1.9014000000000002
Na10NbAl7Si6(SO8)6,mp-2713455,1.9484
Na7Ca2Nb2Si3(PO8)3,mp-2714740,1.8758
MoO3,mp-562561,1.6843
Si9C4NO18,mp-727207,1.8774000000000002
Na3CuO2,mp-778612,1.5675000000000001
MnBr2,mp-569843,1.5293999999999999
Rb3AlI6,mp-1114162,1.9042
Li4MoP2O9,mp-504158,1.6212000000000002
SnH16C4(Br3N)2,mp-570137,1.7128
K4Ta2S11,mp-4361,1.6604999999999999
CsCu2Cl3,mp-23065,1.8298999999999999
K3CuP2S7,mp-558415,1.9684
ZnGe2WO6,mp-1043302,1.8991999999999998
S4N5Cl,mp-606912,1.8899000000000001
NaNbO3,mp-1189194,1.6606999999999998
Li5Fe8(BO3)8,mp-761253,1.5546000000000002
Na3MnO4,mp-1210504,1.8301
Sr4IBrN2,mp-1218563,1.8079999999999998
FeOF,mp-758560,1.6772
CsSnS3,mp-561710,1.6557000000000002
Cs2PdCl4,mp-30314,1.8519999999999999
KCuC2,mp-5256,1.9346
LiFeCSO7,mp-770901,1.8918
PbCN2,mp-19727,1.7030999999999996
SIO3F,mp-23598,1.9298
BiSeCl,mp-610491,1.8404000000000003
LiP4WO12,mp-757995,1.5023
CsS,mp-29266,1.7260000000000002
KRb2MnF6,mp-1205717,1.7046999999999999
Ca2P4PdO8,mp-1214415,1.7339
AlWN3,mp-1246403,1.5971
Na3Li3Rh2F12,mp-1210682,1.9933
NaTa3ZnSi3(SO8)3,mp-2714020,1.6935
Ta2WO8,mp-772657,1.7921
Na4Ge2Se5,mp-28355,1.6797
CsNaMg30O31,mp-1039864,1.7947000000000006
FeH4Cl5O,mp-1213458,1.8829000000000002
IO3,mp-23315,1.9182000000000001
MoS2,mp-1023924,1.6605999999999999
NaH2N,mp-23850,1.9459
Na8Mg2Nb2Si5SO24,mp-2715716,1.6978
Na14Zn2Si9Sn6(SO16)3,mp-2714918,1.6989999999999998
LiMn(CO3)2,mp-1649939,1.8426
Na2Pd(S4O13)2,mp-1195013,1.5455999999999999
RbPS3,mp-556953,1.8376
Fe4H14O13,mp-626851,1.8444
Na14Zn4Si7Sn4S5O48,mp-2715625,1.7753
W(ClO)2,mp-2278932,1.5525
Li2FeBO4,mp-779250,1.9074
TaCu3S4,mp-10748,1.9231000000000003
Al2Si2O7,mp-731939,1.603
Mg3N2,mp-1559,1.5099999999999998
ReCl3O2,mp-607436,1.8620999999999999
Na12Nb2Zn4Si6(SO12)3,mp-2714365,1.8343
ClO,mp-1213922,1.6924000000000001
K2Th(PSe3)3,mp-568203,1.5188
CaMn2O4,mp-1003548,1.6466
GaN,mp-830,1.5701000000000005
NaLi2IrF6,mp-1111346,1.8335
TlBS3,mp-28809,1.8034000000000003
CsAu(IO3)4,mp-1200560,1.9344999999999999
FeO,mp-1181437,1.8860999999999999
MoO3,mp-1245044,1.6384
PbF3,mp-20652,1.9078
Na10Mg3Ge5(PO4)12,mp-2713199,1.9979000000000002
Mg3(GaN2)2,mp-1246041,1.5431
Sr2LiReN4,mp-10556,1.8098999999999998
PbWO4,mp-558734,1.71
Na4Ca2In2SiS5O24,mp-2713130,1.8367999999999998
RbMnN2,mp-1029835,1.5382000000000002
CaSn(GeO3)2,mp-1042953,1.6305999999999998
AgI,mp-567809,1.5986
K2Nb4Fe2O13,mp-17508,1.8139999999999998
CaC2S2(OF)2,mp-1227460,1.6242
Cs(BI)6,mp-640353,1.6875999999999998
Mg(FeO2)2,mp-34569,1.5760999999999994
AlSBr3N,mp-558847,1.8744
Na6Ca2Nb4Si6(SO12)3,mp-2712758,1.9367999999999999
Rb2PbO2,mp-504598,1.8864000000000003
MoP2O7,mp-505406,1.6787999999999998
Fe3H9S2O15,mp-1224975,1.9552999999999998
BiSCl,mp-23318,1.9636000000000005
Os6C19SO19,mp-662802,1.7147000000000001
MnInBr3,mp-28912,1.6242
Na2O,mp-2352,1.8736000000000002
NaNbO3,mp-4748,1.8237999999999999
CuSi2N3,mp-1247244,1.7323999999999984
Tl6Si2O7,mp-1216932,1.5302
Na4Mg(MoO4)2,mp-2228712,1.6829999999999994
K13Na2W7N19,mp-569918,1.5499
FeOF,mp-755912,1.6065
Ca5(GeN3)2,mp-1247566,1.9765999999999995
SiC,mp-9947,1.8487999999999989
Os5(CO)16,mp-680248,1.9933
Cs3Ta2S11,mp-556091,1.6882999999999997
LiFePHO5,mp-705884,1.9284999999999999
Fe3OF5,mp-850757,1.5957
Li3FeSiO5,mp-772106,1.8956999999999997
Li3Fe3(PO4)4,mp-27027,1.6366
NaNbS6,mp-1210002,1.6715
WCl6,mp-23178,1.7484
KMg14BO15,mp-1035836,1.6036000000000001
Li6Fe5WO12,mp-1176996,1.8343000000000003
TlBr3,mp-731800,1.9391999999999998
TlRe3(Se2Cl)2,mp-23144,1.5062999999999995
Cs2SiSe4,mp-637251,1.9385000000000003
SrMg14MnO16,mp-1036160,1.8978000000000002
Ca2SnS4,mp-866834,1.7687999999999997
Ga2(CN2)3,mp-1245974,1.89
LiFe2O2F3,mp-755539,1.7043
Na2Nb6In2Si7S5O48,mp-2715782,1.9871
CaSn2S5,mp-866847,1.6913999999999998
CaFeSeO,mp-1104614,1.9171999999999998
Nb2Tl5S4Cl9,mp-555900,1.6183
Li7Fe4(PO4)6,mp-772517,1.6292
Tl2Cl3,mp-680294,1.6868000000000003
Li2MnPCO7,mp-1177908,1.9910999999999999
CaMn2O4,mp-1406794,1.5732
Mg3WN4,mp-1030015,1.9534000000000002
Na8Ca2Ga2Si3(SO8)3,mp-2714959,1.9261
MnH2SeO5,mp-643412,1.9027
CsRbMg14O15,mp-1098090,1.5640999999999998
K6Zn4Sn5S17,mp-1223803,1.6338
Li3MnF6,mp-760028,1.7228999999999999
NaZn2Sn2PS5O24,mp-2714025,1.6189
Rb2AlTlI6,mp-1114117,1.8325999999999998
ThI4,mp-27697,1.6178
TlSnPS4,mp-6057,1.8272000000000004
Rb3NaMg(MoO4)2,mp-2232370,1.5615999999999999
In2(PS3)3,mp-27753,1.7155
SiSe2,mp-568313,1.8488000000000002
LiH2BrO5,mp-695992,1.8113000000000001
K2H2IrCl5O,mp-23801,1.8583000000000003
PaBr3O,mp-540540,1.749
Tl4GeI6,mp-1208159,1.8363
K2TlGaBr6,mp-1111137,1.6
Sr6Nb2O11,mp-1331225,1.6559000000000004
AgN3,mp-2247,1.5714
AlP,mp-8880,1.9532999999999996
Al2S3,mp-684638,1.8371000000000004
Na3Ca2BiO6,mp-557506,1.5495
Na2LiTlCl6,mp-1111474,1.6282999999999999
BrN2O5F3,mp-1214342,1.6475
Mo6NO18,mp-1221507,1.8247000000000002
TlGaSe2,mp-17254,1.5111000000000003
NbBi7O13,mp-676325,1.5781999999999998
KMnO2,mp-1080205,1.573
Li2MnF5,mp-766942,1.5240999999999998
Nb3Al(PO4)6,mp-2713950,1.8040999999999998
Li2PWO4F,mp-25399,1.9727999999999999
InSnBr3,mp-1224379,1.5767000000000002
Nb12WO33,mp-704637,1.5999
C2Se3N2,mp-542699,1.9919000000000002
LiAgF2,mp-1176792,1.8912
RbAl6H20N5F24,mp-1263047,1.9316
CsNb4Ag(PS10)2,mp-1226881,1.5918
Rb4CO4,mp-546320,1.8353
Sr2MnNbO6,mp-1281818,1.7478999999999996
Ca3SnS5,mp-1100367,1.6955
MoH4O5,mp-1180439,1.8154
Na14Nb2Al6Si9(SO16)3,mp-2714887,1.7597
Na14Mg4Si7Sn4S5O48,mp-2715757,1.661
BiPbBrO2,mp-1227444,1.5539000000000005
Tl4SiSe4,mp-28334,1.5277000000000003
Na21Ca4Nb8Si15(PO24)3,mp-2714458,1.9812999999999998
CuMo3I7,mp-29440,1.5653000000000001
H6PbCI3N,mp-990432,1.6393
K2PH4Se3O2,mp-1204858,1.9087
Ca4SN4,mp-1246149,1.7818000000000005
Zn3InCuS5,mp-1215775,1.609
KTlBr4,mp-28048,1.8089
Ca9Fe(PO4)7,mp-554104,1.7533999999999998
CsI4,mp-571011,1.7836
Na3CaFe4(SiO3)8,mp-1252316,1.8098999999999998
Na4CaGe3(PO4)6,mp-2713698,1.8747
PbS,mp-561320,1.6721
SrReN3,mp-989623,1.9969000000000001
C2NCl,mp-1189989,1.5194
Na8SnO6,mp-850280,1.7356
SiC,mp-570641,1.6997999999999998
LiTaO3,mp-754345,1.9614
Mn(BH4)2,mp-1195649,1.7473
MnB4H24(C2N)2,mp-1203789,1.9167
PbS,mp-727323,1.6540000000000001
Rb2LiMn3F12,mp-1209597,1.903
Li2S,mp-32899,1.8753999999999997
NaInO2,mp-5175,1.9142000000000001
SiC,mp-1200848,1.9337
Li3Fe9O5F11,mp-777187,1.6456000000000002
Li2P5WO15,mp-758370,1.5090000000000003
Na6Al4Si5Sn4S7O48,mp-2715986,1.8546000000000005
Li2In2SiSe6,mp-1191817,1.8159
GeI2,mp-567677,1.9649999999999999
Na6Mg6SiSn2S11O48,mp-2713622,1.6886
Ta4Mn2Zn3O16,mp-1378479,1.5191000000000001
K2S5,mp-17146,1.9298999999999997
Na12Mg5Nb(PO4)9,mp-2715219,1.8204
InBN2,mp-1246811,1.7745999999999995
Li5Cu(PO4)2,mp-779472,1.7892000000000006
InHO2,mp-1188681,1.6292
Na2O,mp-1119338,1.6211999999999998
Li5Fe(CO3)4,mp-765153,1.9253
LiMn3OF5,mp-753922,1.5052
NaMg14FeO16,mp-1035457,1.6805000000000003
K2PbO2,mp-556517,1.9147
In4Bi2S9,mp-27195,1.6307999999999998
NaMgTa3Si3(SO8)3,mp-2713965,1.5693
ZnBiMoO5,mp-1042698,1.5412
LiFeO2,mp-19419,1.6720000000000002
Rb2NbCuSe4,mp-672170,1.6655000000000002
Tl2CuI3,mp-28584,1.5759999999999996
KMgMn2AlGe3(O5F)2,mp-1223590,1.9956
K2PdN2(ClO2)2,mp-655297,1.727
K2Nb6Ag(PO8)3,mp-686747,1.6358000000000001
Li4MnO3,mp-1291001,1.693
Li3FeO3,mp-771894,1.9077000000000002
Tl2CN2,mp-570443,1.8922000000000003
AgH6C2N5O4,mp-1202721,1.992
MoP2O7,mp-1048331,1.7563
Ru4C14O13,mp-653243,1.9679
SnCNCl3,mp-724678,1.6622000000000001
Ca2MoWO6,mp-1347979,1.5816
K2MgFe4P6(O4F3)4,mp-1233397,1.5881000000000003
Na30Mg20Nb4Si9(S3O16)9,mp-2714748,1.6991999999999998
Ga2O3,mp-1244932,1.8296000000000001
Na2Pd(NO2)4,mp-558335,1.9466
Rb2ReF6,mp-1205863,1.7687
NbFe(PbO3)2,mp-1220306,1.8713000000000006
Zn3Fe4(WO4)6,mp-1043064,1.5262000000000002
Rb2PdC2,mp-10918,1.5802
Li2FeAgF6,mp-1111363,1.5286000000000002
MnO2,mp-25424,1.5791000000000002
NaCNO2,mp-1210777,1.5941999999999998
Ca2AlPbOF8,mp-1227802,1.8579
Li3Fe(PO4)2,mp-26805,1.9057
NaMo3H29C8(BrO2)4,mp-1198806,1.8283999999999998
Mg(AlC)2,mp-9514,1.7481
K2Os(Cl2O)2,mp-23097,1.7383
Na2Fe2F7,mp-1210473,1.6825999999999999
Th2N2O,mp-1206128,1.9719000000000007
Li5CuF6,mp-758720,1.5709999999999997
Na10Ca3Sn5(PO4)12,mp-2713528,1.8699
AuF3,mp-942,1.5542
LiFe4(BO3)4,mp-849690,1.9494000000000002
K5Na3Ta5Nb3O24,mp-1075953,1.6022
Li3Fe4(OF3)3,mp-754277,1.9361000000000002
LiCuSi2O5,mp-756392,1.9425999999999997
Nb15MoO40F,mp-557934,1.8059999999999998
Li5NCl2,mp-37498,1.9488
CaSnS3,mp-866826,1.6173000000000002
TlH12C4S2I3O2,mp-1202038,1.8029
LiFe2(CO3)3,mp-1176763,1.5253999999999999
H3PbCI3NF3,mp-977011,1.8542999999999998
NaNbO3,mp-1194823,1.7196
RbAu3Se2,mp-9385,1.7326000000000001
Na2LiAlP2,mp-9719,1.8853000000000004
Li3Fe(PO4)2,mp-26773,1.9049999999999998
LiFe4(BO3)4,mp-882582,1.7819000000000003
InSiCN,mp-1080609,1.7371000000000008
S(IO3)2,mp-30984,1.8938
SrMg6FeO8,mp-1032456,1.7058
Mn2H30C9N3Cl7,mp-568698,1.7453
P4Se3I2,mp-653559,1.7165000000000001
SnPbS2,mp-1079196,1.5226000000000002
CaBiMoO5,mp-1851458,1.6711
Na6Ca4Ta20Si21(S5O48)3,mp-2715644,1.8781999999999999
FeHO2,mp-1182700,1.5857999999999999
ZnS,mp-556395,1.9563
Li7BiO6,mp-38487,1.8635
Li7Fe4(PO4)6,mp-1177121,1.6567
Li3FeSiO5,mp-752472,1.8987000000000003
MgFe2(OF)2,mp-2225297,1.9428
AlAg(WO4)2,mp-1047169,1.5724
Sr17(Ta5S21)2,mp-532315,1.7845
Mn3Ga2(GeO4)3,mp-1211638,1.8660999999999999
Ca(FeO2)2,mp-1380123,1.6800000000000002
Li3Fe4(BO3)4,mp-759239,1.5781000000000003
MgGe3P2(SO6)4,mp-2712962,1.5628000000000002
